chr,start
13,13350001
13,13360001
13,13370001
13,13380001
13,13390001
13,13400001
13,13410001
13,13420001
13,13430001
13,13440001
13,13450001
13,13460001
13,13470001
13,13480001
13,13490001
13,13500001
13,13510001
13,13520001
13,13530001
13,13540001
13,13550001
13,13560001
13,13570001
13,13580001
13,13590001
13,13600001
13,13610001
13,13620001
13,13630001
13,13640001
13,13650001
13,13660001
13,13670001
13,13680001
13,13690001
13,13700001
13,13710001
13,13720001
13,13730001
13,13740001
13,13750001
13,13760001
13,13770001
13,13780001
13,13790001
13,13800001
13,13810001
13,13820001
13,13830001
13,13840001
13,13850001
13,13860001
13,13870001
13,13880001
13,13890001
13,13900001
13,13910001
13,13920001
13,13930001
13,13940001
13,13950001
13,13960001
13,13970001
13,13980001
13,13990001
13,14000001
13,14010001
13,14020001
13,14030001
13,14040001
13,14050001
13,14060001
13,14070001
13,14080001
13,14090001
13,14100001
13,14110001
13,14120001
13,14130001
13,14140001
13,14150001
13,14160001
13,14170001
13,14180001
13,14190001
13,14200001
13,14210001
13,14220001
13,14230001
13,14240001
13,14250001
13,14260001
13,14270001
13,14280001
13,14290001
13,14300001
13,14310001
13,14320001
13,14330001
13,14340001
13,14350001
13,14360001
13,14370001
13,14380001
13,14390001
13,14400001
13,14410001
13,14420001
13,14430001
13,14440001
13,14450001
13,14460001
13,14470001
13,14480001
13,14490001
13,14500001
13,14510001
13,14520001
13,14530001
13,14540001
13,14550001
13,14560001
13,14570001
13,14580001
13,14590001
13,14600001
13,14610001
13,14620001
13,14630001
13,14640001
13,14650001
13,14660001
13,14670001
13,14680001
13,14690001
13,14700001
13,14710001
13,14720001
13,14730001
13,14740001
13,14750001
13,14760001
13,14770001
13,14780001
13,14790001
13,14800001
13,14810001
13,14820001
13,14830001
13,14840001
13,14850001
13,14860001
13,14870001
13,14880001
13,14890001
13,14900001
13,14910001
13,14920001
13,14930001
13,14940001
13,14950001
13,14960001
13,14970001
13,14980001
13,14990001
13,15000001
13,15010001
13,15020001
13,15030001
13,15040001
13,15050001
13,15060001
13,15070001
13,15080001
13,15090001
13,15100001
13,15110001
13,15120001
13,15130001
13,15140001
13,15150001
13,15160001
13,15170001
13,15180001
13,15190001
13,15200001
13,15210001
13,15220001
13,15230001
13,15240001
13,15250001
13,15260001
13,15270001
13,15280001
13,15290001
13,15300001
13,15310001
13,15320001
13,15330001
13,15340001
13,15350001
13,15360001
13,15370001
13,15380001
13,15390001
13,15400001
13,15410001
13,15420001
13,15430001
13,15440001
13,15450001
13,15460001
13,15470001
13,15480001
13,15490001
13,15500001
13,15510001
13,15520001
13,15530001
13,15540001
13,15550001
13,15560001
13,15570001
13,15580001
13,15590001
13,15600001
13,15610001
13,15620001
13,15630001
13,15640001
13,15650001
13,15660001
13,15670001
13,15680001
13,15690001
13,15700001
13,15710001
13,15720001
13,15730001
13,15740001
13,15750001
13,15760001
13,15770001
13,15780001
13,15790001
13,15800001
13,15810001
13,15820001
13,15830001
13,15840001
13,15850001
13,15860001
13,15870001
13,15880001
13,15890001
13,15900001
13,15910001
13,15920001
13,15930001
13,15940001
13,15950001
13,15960001
13,15970001
13,15980001
13,15990001
13,16000001
13,16010001
13,16020001
13,16030001
13,16040001
13,16050001
13,16060001
13,16070001
13,16080001
13,16090001
13,16100001
13,16110001
13,16120001
13,16130001
13,16140001
13,16150001
13,16160001
13,16170001
13,16180001
13,16190001
13,16200001
13,16210001
13,16220001
13,16230001
13,16240001
13,16250001
13,16260001
13,16270001
13,16280001
13,16290001
13,16300001
13,16310001
13,16320001
13,16330001
13,16340001
13,16350001
13,16360001
13,16370001
13,16380001
13,16390001
13,16400001
13,16410001
13,16420001
13,16430001
13,16440001
13,16450001
13,16460001
13,16470001
13,16480001
13,16490001
13,16500001
13,16510001
13,16520001
13,16530001
13,16540001
13,16550001
13,16560001
13,16570001
13,16580001
13,16590001
13,16600001
13,16610001
13,16620001
13,16630001
13,16640001
13,16650001
13,16660001
13,16670001
13,16680001
13,16690001
13,16700001
13,16710001
13,16720001
13,16730001
13,16740001
13,16750001
13,16760001
13,16770001
13,16780001
13,16790001
13,16800001
13,16810001
13,16820001
13,16830001
13,16840001
13,16850001
13,16860001
13,16870001
13,16880001
13,16890001
13,16900001
13,16910001
13,16920001
13,16930001
13,16940001
13,16950001
13,16960001
13,16970001
13,16980001
13,16990001
13,17000001
13,17010001
13,17020001
13,17030001
13,17040001
13,17050001
13,17060001
13,17070001
13,17080001
13,17090001
13,17100001
13,17110001
13,17120001
13,17130001
13,17140001
13,17150001
13,17160001
13,17170001
13,17180001
13,17190001
13,17200001
13,17210001
13,17220001
13,17230001
13,17240001
13,17250001
13,17260001
13,17270001
13,17280001
13,17290001
13,17300001
13,17310001
13,17320001
13,17330001
13,17340001
13,17350001
13,17360001
13,17370001
13,17380001
13,17390001
13,17400001
13,17410001
13,17420001
13,17430001
13,17440001
13,17450001
13,17460001
13,17470001
13,17480001
13,17490001
13,17500001
13,17510001
13,17520001
13,17530001
13,17540001
13,17550001
13,17560001
13,17570001
13,17580001
13,17590001
13,17600001
13,17610001
13,17620001
13,17630001
13,17640001
13,17650001
13,17660001
13,17670001
13,17680001
13,17690001
13,17700001
13,17710001
13,17720001
13,17730001
13,17740001
13,17750001
13,17760001
13,17770001
13,17780001
13,17790001
13,17800001
13,17810001
13,17820001
13,17830001
13,17840001
13,17850001
13,17860001
13,17870001
13,17880001
13,17890001
13,17900001
13,17910001
13,17920001
13,17930001
13,17940001
13,17950001
13,17960001
13,17970001
13,17980001
13,17990001
13,18000001
13,18010001
13,18020001
13,18030001
13,18040001
13,18050001
13,18060001
13,18070001
13,18080001
13,18090001
13,18100001
13,18110001
13,18120001
13,18130001
13,18140001
13,18150001
13,18160001
13,18170001
13,18180001
13,18190001
13,18200001
13,18210001
13,18220001
13,18230001
13,18240001
13,18250001
13,18260001
13,18270001
13,18280001
13,18290001
13,18300001
13,18310001
13,18320001
13,18330001
13,18340001
13,18350001
13,18360001
13,18370001
13,18380001
13,18390001
13,18400001
13,18410001
13,18420001
13,18430001
13,18440001
13,18450001
13,18460001
13,18470001
13,18480001
13,18490001
13,18500001
13,18510001
13,18520001
13,18530001
13,18540001
13,18550001
13,18560001
13,18570001
13,18580001
13,18590001
13,18600001
13,18610001
13,18620001
13,18630001
13,18640001
13,18650001
13,18660001
13,18670001
13,18680001
13,18690001
13,18700001
13,18710001
13,18720001
13,18730001
13,18740001
13,18750001
13,18760001
13,18770001
13,18780001
13,18790001
13,18800001
13,18810001
13,18820001
13,18830001
13,18840001
13,18850001
13,18860001
13,18870001
13,18880001
13,18890001
13,18900001
13,18910001
13,18920001
13,18930001
13,18940001
13,18950001
13,18960001
13,18970001
13,18980001
13,18990001
13,19000001
13,19010001
13,19020001
13,86770001
13,86780001
13,86790001
13,86800001
13,86810001
13,86820001
13,86830001
13,86840001
13,86850001
13,86860001
13,86870001
13,86880001
13,86890001
13,86900001
13,86910001
13,112370001
13,112380001
13,112390001
13,112400001
13,112410001
13,112420001
13,112430001
13,112440001
13,112450001
13,112460001
13,112470001
13,112480001
13,112490001
13,112500001
13,114340001
13,114350001
13,114360001
13,114370001
13,114380001
13,114390001
13,114400001
13,114410001
13,114420001
13,114650001
13,114660001
13,114670001
13,114680001
13,114690001
13,114700001
13,114710001
13,114720001
13,114730001
13,114740001
13,115120001
13,115130001
13,115140001
13,115150001
13,115160001
13,115169879
14,10001
14,20001
14,30001
14,40001
14,50001
14,60001
14,70001
14,80001
14,90001
14,100001
14,110001
14,120001
14,130001
14,140001
14,150001
14,160001
14,170001
14,180001
14,190001
14,200001
14,210001
14,220001
14,230001
14,240001
14,250001
14,260001
14,270001
14,280001
14,290001
14,300001
14,310001
14,320001
14,330001
14,340001
14,350001
14,360001
14,370001
14,380001
14,390001
14,400001
14,410001
14,420001
14,430001
14,440001
14,450001
14,460001
14,470001
14,480001
14,490001
14,500001
14,510001
14,520001
14,530001
14,540001
14,550001
14,560001
14,570001
14,580001
14,590001
14,600001
14,610001
14,620001
14,630001
14,640001
14,650001
14,660001
14,670001
14,680001
14,690001
14,700001
14,710001
14,720001
14,730001
14,740001
14,750001
14,760001
14,770001
14,780001
14,790001
14,800001
14,810001
14,820001
14,830001
14,840001
14,850001
14,860001
14,870001
14,880001
14,890001
14,900001
14,910001
14,920001
14,930001
14,940001
14,950001
14,960001
14,970001
14,980001
14,990001
14,1000001
14,1010001
14,1020001
14,1030001
14,1040001
14,1050001
14,1060001
14,1070001
14,1080001
14,1090001
14,1100001
14,1110001
14,1120001
14,1130001
14,1140001
14,1150001
14,1160001
14,1170001
14,1180001
14,1190001
14,1200001
14,1210001
14,1220001
14,1230001
14,1240001
14,1250001
14,1260001
14,1270001
14,1280001
14,1290001
14,1300001
14,1310001
14,1320001
14,1330001
14,1340001
14,1350001
14,1360001
14,1370001
14,1380001
14,1390001
14,1400001
14,1410001
14,1420001
14,1430001
14,1440001
14,1450001
14,1460001
14,1470001
14,1480001
14,1490001
14,1500001
14,1510001
14,1520001
14,1530001
14,1540001
14,1550001
14,1560001
14,1570001
14,1580001
14,1590001
14,1600001
14,1610001
14,1620001
14,1630001
14,1640001
14,1650001
14,1660001
14,1670001
14,1680001
14,1690001
14,1700001
14,1710001
14,1720001
14,1730001
14,1740001
14,1750001
14,1760001
14,1770001
14,1780001
14,1790001
14,1800001
14,1810001
14,1820001
14,1830001
14,1840001
14,1850001
14,1860001
14,1870001
14,1880001
14,1890001
14,1900001
14,1910001
14,1920001
14,1930001
14,1940001
14,1950001
14,1960001
14,1970001
14,1980001
14,1990001
14,2000001
14,2010001
14,2020001
14,2030001
14,2040001
14,2050001
14,2060001
14,2070001
14,2080001
14,2090001
14,2100001
14,2110001
14,2120001
14,2130001
14,2140001
14,2150001
14,2160001
14,2170001
14,2180001
14,2190001
14,2200001
14,2210001
14,2220001
14,2230001
14,2240001
14,2250001
14,2260001
14,2270001
14,2280001
14,2290001
14,2300001
14,2310001
14,2320001
14,2330001
14,2340001
14,2350001
14,2360001
14,2370001
14,2380001
14,2390001
14,2400001
14,2410001
14,2420001
14,2430001
14,2440001
14,2450001
14,2460001
14,2470001
14,2480001
14,2490001
14,2500001
14,2510001
14,2520001
14,2530001
14,2540001
14,2550001
14,2560001
14,2570001
14,2580001
14,2590001
14,2600001
14,2610001
14,2620001
14,2630001
14,2640001
14,2650001
14,2660001
14,2670001
14,2680001
14,2690001
14,2700001
14,2710001
14,2720001
14,2730001
14,2740001
14,2750001
14,2760001
14,2770001
14,2780001
14,2790001
14,2800001
14,2810001
14,2820001
14,2830001
14,2840001
14,2850001
14,2860001
14,2870001
14,2880001
14,2890001
14,2900001
14,2910001
14,2920001
14,2930001
14,2940001
14,2950001
14,2960001
14,2970001
14,2980001
14,2990001
14,3000001
14,3010001
14,3020001
14,3030001
14,3040001
14,3050001
14,3060001
14,3070001
14,3080001
14,3090001
14,3100001
14,3110001
14,3120001
14,3130001
14,3140001
14,3150001
14,3160001
14,3170001
14,3180001
14,3190001
14,3200001
14,3210001
14,3220001
14,3230001
14,3240001
14,3250001
14,3260001
14,3270001
14,3280001
14,3290001
14,3300001
14,3310001
14,3320001
14,3330001
14,3340001
14,3350001
14,3360001
14,3370001
14,3380001
14,3390001
14,3400001
14,3410001
14,3420001
14,3430001
14,3440001
14,3450001
14,3460001
14,3470001
14,3480001
14,3490001
14,3500001
14,3510001
14,3520001
14,3530001
14,3540001
14,3550001
14,3560001
14,3570001
14,3580001
14,3590001
14,3600001
14,3610001
14,3620001
14,3630001
14,3640001
14,3650001
14,3660001
14,3670001
14,3680001
14,3690001
14,3700001
14,3710001
14,3720001
14,3730001
14,3740001
14,3750001
14,3760001
14,3770001
14,3780001
14,3790001
14,3800001
14,3810001
14,3820001
14,3830001
14,3840001
14,3850001
14,3860001
14,3870001
14,3880001
14,3890001
14,3900001
14,3910001
14,3920001
14,3930001
14,3940001
14,3950001
14,3960001
14,3970001
14,3980001
14,3990001
14,4000001
14,4010001
14,4020001
14,4030001
14,4040001
14,4050001
14,4060001
14,4070001
14,4080001
14,4090001
14,4100001
14,4110001
14,4120001
14,4130001
14,4140001
14,4150001
14,4160001
14,4170001
14,4180001
14,4190001
14,4200001
14,4210001
14,4220001
14,4230001
14,4240001
14,4250001
14,4260001
14,4270001
14,4280001
14,4290001
14,4300001
14,4310001
14,4320001
14,4330001
14,4340001
14,4350001
14,4360001
14,4370001
14,4380001
14,4390001
14,4400001
14,4410001
14,4420001
14,4430001
14,4440001
14,4450001
14,4460001
14,4470001
14,4480001
14,4490001
14,4500001
14,4510001
14,4520001
14,4530001
14,4540001
14,4550001
14,4560001
14,4570001
14,4580001
14,4590001
14,4600001
14,4610001
14,4620001
14,4630001
14,4640001
14,4650001
14,4660001
14,4670001
14,4680001
14,4690001
14,4700001
14,4710001
14,4720001
14,4730001
14,4740001
14,4750001
14,4760001
14,4770001
14,4780001
14,4790001
14,4800001
14,4810001
14,4820001
14,4830001
14,4840001
14,4850001
14,4860001
14,4870001
14,4880001
14,4890001
14,4900001
14,4910001
14,4920001
14,4930001
14,4940001
14,4950001
14,4960001
14,4970001
14,4980001
14,4990001
14,5000001
14,5010001
14,5020001
14,5030001
14,5040001
14,5050001
14,5060001
14,5070001
14,5080001
14,5090001
14,5100001
14,5110001
14,5120001
14,5130001
14,5140001
14,5150001
14,5160001
14,5170001
14,5180001
14,5190001
14,5200001
14,5210001
14,5220001
14,5230001
14,5240001
14,5250001
14,5260001
14,5270001
14,5280001
14,5290001
14,5300001
14,5310001
14,5320001
14,5330001
14,5340001
14,5350001
14,5360001
14,5370001
14,5380001
14,5390001
14,5400001
14,5410001
14,5420001
14,5430001
14,5440001
14,5450001
14,5460001
14,5470001
14,5480001
14,5490001
14,5500001
14,5510001
14,5520001
14,5530001
14,5540001
14,5550001
14,5560001
14,5570001
14,5580001
14,5590001
14,5600001
14,5610001
14,5620001
14,5630001
14,5640001
14,5650001
14,5660001
14,5670001
14,5680001
14,5690001
14,5700001
14,5710001
14,5720001
14,5730001
14,5740001
14,5750001
14,5760001
14,5770001
14,5780001
14,5790001
14,5800001
14,5810001
14,5820001
14,5830001
14,5840001
14,5850001
14,5860001
14,5870001
14,5880001
14,5890001
14,5900001
14,5910001
14,5920001
14,5930001
14,5940001
14,5950001
14,5960001
14,5970001
14,5980001
14,5990001
14,6000001
14,6010001
14,6020001
14,6030001
14,6040001
14,6050001
14,6060001
14,6070001
14,6080001
14,6090001
14,6100001
14,6110001
14,6120001
14,6130001
14,6140001
14,6150001
14,6160001
14,6170001
14,6180001
14,6190001
14,6200001
14,6210001
14,6220001
14,6230001
14,6240001
14,6250001
14,6260001
14,6270001
